2022-05-22 00:00:00.0;8066;31.327886323268196;60446;29.72931726907632;10527;28.598841698841696;30134;28.311954022988417;15488;28.286749116607766;55582;10.501264822134399;52915;10.858610038610031;58935;10.953542435424362;27550;11.60684410646389;57145;11.728571428571424
2022-05-23 00:00:00.0;8066;29.26649029982365;18029;29.25863377609112;6091;28.57961904761901;6820;28.36486068111454;10527;28.154126679462586;58935;11.73089361702129;56625;13.736068702290083;9970;14.349706457925627;56061;14.772682926829274;54931;15.191439539347403
2022-05-24 00:00:00.0;18029;30.000742115027816;59492;27.82859922178989;6091;26.743907156673032;60998;26.517815126050543;60221;26.420000000000027;5346;13.70194174757282;6062;13.755283018867924;55953;14.302019047619044;9519;14.329602888086649;54562;14.434307116104858
2022-05-25 00:00:00.0;18029;28.433201581027582;59492;26.993467561521236;10762;26.86796874999998;8066;26.53639575971729;6091;26.288531187122693;6062;10.533858267716548;48128;13.614538310412552;57145;13.926181818181787;33096;14.07151898734177;57386;14.304424460431646
2022-05-26 00:00:00.0;10762;29.537450980392187;18029;27.540503875968984;59492;27.333866666666708;6820;27.32674999999997;8066;27.27790055248619;6062;13.34634615384614;5346;13.713745019920314;9970;13.914509803921561;58935;14.104649446494463;48128;14.4546332046332
2022-05-27 00:00:00.0;10762;30.257373737373737;18029;30.11810865191145;59492;28.020307692307675;30134;27.91419878296153;6091;26.898170731707367;48128;11.501425661914473;32805;12.284078711985678;58935;12.49366197183098;44713;12.921538461538464;56625;12.931372549019587
2022-05-28 00:00:00.0;18029;29.802075471698114;30134;28.639766081871397;10762;28.12380952380951;8066;26.891489361702124;59492;26.7515909090909;6062;8.615151515151515;57145;10.035800711743764;54931;10.368426966292136;32805;10.474867256637149;10584;10.525000000000002
2022-05-29 00:00:00.0;10762;28.848806941431658;30134;28.140041493775875;18029;27.55435684647293;6091;25.233186813186773;60998;24.941360544217765;6062;6.5540254237288185;5346;8.91453362255965;9519;9.072794117647067;52045;9.553333333333343;40640;10.49077809798271
2022-05-30 00:00:00.0;10762;28.844315992292866;18029;28.61577909270216;61144;26.99399209486169;6091;25.54398422090729;30134;25.339805825242784;6062;8.661950286806887;9519;10.582437275985654;48128;10.944767441860451;51487;10.958235294117644;57145;11.1456204379562
2022-05-31 00:00:00.0;61144;29.673816793893142;10762;28.21063829787237;18029;28.022840690978907;8066;27.492184724689178;30134;27.132295719844368;51487;12.400956022944543;55953;12.638374291115296;48128;12.668786127167621;58935;12.80784810126584;9519;12.947330960854096
